"","year3","jd","mean_airt","datetime"
"496",2010,130,5.95833333333333,2010-05-10 00:15:00
"497",2010,131,6.859375,2010-05-11 00:15:00
"498",2010,132,5.421875,2010-05-12 00:15:00
"499",2010,133,10.40625,2010-05-13 00:15:00
"500",2010,134,12.88125,2010-05-14 00:15:00
"501",2010,135,13.9854166666667,2010-05-15 00:15:00
"502",2010,136,13.1229166666667,2010-05-16 00:15:00
"503",2010,137,15.34375,2010-05-17 00:15:00
"504",2010,138,11.784375,2010-05-18 00:15:00
"505",2010,139,10.34375,2010-05-19 00:15:00
"506",2010,140,17.54375,2010-05-20 00:15:00
"507",2010,141,18.621875,2010-05-21 00:15:00
"508",2010,142,17.7729166666667,2010-05-22 00:15:00
"509",2010,143,17.465625,2010-05-23 00:15:00
"510",2010,144,19.803125,2010-05-24 00:15:00
"511",2010,145,22.4708333333333,2010-05-25 00:15:00
"512",2010,146,24.9260416666667,2010-05-26 00:15:00
"513",2010,147,17.3072916666667,2010-05-27 00:15:00
"514",2010,148,17.0302083333333,2010-05-28 00:15:00
"515",2010,149,17.0885416666667,2010-05-29 00:15:00
"516",2010,150,19.3541666666667,2010-05-30 00:15:00
"517",2010,151,19.5364583333333,2010-05-31 00:15:00
"518",2010,152,18.1166666666667,2010-06-01 00:15:00
"519",2010,153,20.26875,2010-06-02 00:15:00
"520",2010,154,20.0083333333333,2010-06-03 00:15:00
"521",2010,155,21.1364583333333,2010-06-04 00:15:00
"522",2010,156,22.1916666666667,2010-06-05 00:15:00
"523",2010,157,17.6916666666667,2010-06-06 00:15:00
"524",2010,158,14.0895833333333,2010-06-07 00:15:00
"525",2010,159,13.240625,2010-06-08 00:15:00
"526",2010,160,11.6052083333333,2010-06-09 00:15:00
"527",2010,161,12.3260416666667,2010-06-10 00:15:00
"528",2010,162,15.0583333333333,2010-06-11 00:15:00
"529",2010,163,15.04375,2010-06-12 00:15:00
"530",2010,164,15.0541666666667,2010-06-13 00:15:00
"531",2010,165,17.4979166666667,2010-06-14 00:15:00
"532",2010,166,16.9739583333333,2010-06-15 00:15:00
"533",2010,167,16.0614583333333,2010-06-16 00:15:00
"534",2010,168,16.6041666666667,2010-06-17 00:15:00
"535",2010,169,20.725,2010-06-18 00:15:00
"536",2010,170,21.234375,2010-06-19 00:15:00
"537",2010,171,21.7833333333333,2010-06-20 00:15:00
"538",2010,172,21.8927083333333,2010-06-21 00:15:00
"539",2010,173,20.0822916666667,2010-06-22 00:15:00
"540",2010,174,20.99375,2010-06-23 00:15:00
"541",2010,175,22.928125,2010-06-24 00:15:00
"542",2010,176,20.415625,2010-06-25 00:15:00
"543",2010,177,18.965625,2010-06-26 00:15:00
"544",2010,178,21.796875,2010-06-27 00:15:00
"545",2010,179,24.1197916666667,2010-06-28 00:15:00
"546",2010,180,21.4072916666667,2010-06-29 00:15:00
"547",2010,181,15.2666666666667,2010-06-30 00:15:00
"548",2010,182,14.396875,2010-07-01 00:15:00
"549",2010,183,17.0864583333333,2010-07-02 00:15:00
"550",2010,184,20.5791666666667,2010-07-03 00:15:00
"551",2010,185,22.0885416666667,2010-07-04 00:15:00
"552",2010,186,25.4427083333333,2010-07-05 00:15:00
"553",2010,187,27.809375,2010-07-06 00:15:00
"554",2010,188,27.628125,2010-07-07 00:15:00
"555",2010,189,24.546875,2010-07-08 00:15:00
"556",2010,190,24.4979166666667,2010-07-09 00:15:00
"557",2010,191,21.1177083333333,2010-07-10 00:15:00
"558",2010,192,22.390625,2010-07-11 00:15:00
"559",2010,193,23.546875,2010-07-12 00:15:00
"560",2010,194,23.625,2010-07-13 00:15:00
"561",2010,195,21.4520833333333,2010-07-14 00:15:00
"562",2010,196,22.0989583333333,2010-07-15 00:15:00
"563",2010,197,23.078125,2010-07-16 00:15:00
"564",2010,198,23.853125,2010-07-17 00:15:00
"565",2010,199,22.2729166666667,2010-07-18 00:15:00
"566",2010,200,22.5614583333333,2010-07-19 00:15:00
"567",2010,201,21.4572916666667,2010-07-20 00:15:00
"568",2010,202,21.4895833333333,2010-07-21 00:15:00
"569",2010,203,20.015625,2010-07-22 00:15:00
"570",2010,204,18.4927083333333,2010-07-23 00:15:00
"571",2010,205,24.3760416666667,2010-07-24 00:15:00
"572",2010,206,22.5927083333333,2010-07-25 00:15:00
"573",2010,207,19.1541666666667,2010-07-26 00:15:00
"574",2010,208,21.5197916666667,2010-07-27 00:15:00
"575",2010,209,23.1510416666667,2010-07-28 00:15:00
"576",2010,210,23.1489583333333,2010-07-29 00:15:00
"577",2010,211,18.2260416666667,2010-07-30 00:15:00
"578",2010,212,17.4020833333333,2010-07-31 00:15:00
"579",2010,213,18.978125,2010-08-01 00:15:00
"580",2010,214,19.8645833333333,2010-08-02 00:15:00
"581",2010,215,21.853125,2010-08-03 00:15:00
"582",2010,216,24.2552083333333,2010-08-04 00:15:00
"583",2010,217,22.884375,2010-08-05 00:15:00
"584",2010,218,20.7854166666667,2010-08-06 00:15:00
"585",2010,219,17.0125,2010-08-07 00:15:00
"586",2010,220,20.4385416666667,2010-08-08 00:15:00
"587",2010,221,24.4125,2010-08-09 00:15:00
"588",2010,222,23.0520833333333,2010-08-10 00:15:00
"589",2010,223,22.8208333333333,2010-08-11 00:15:00
"590",2010,224,19.7583333333333,2010-08-12 00:15:00
"591",2010,225,18.5708333333333,2010-08-13 00:15:00
"592",2010,226,18.81875,2010-08-14 00:15:00
"593",2010,227,18.4604166666667,2010-08-15 00:15:00
"594",2010,228,20.2947916666667,2010-08-16 00:15:00
"595",2010,229,22.4833333333333,2010-08-17 00:15:00
"596",2010,230,20.471875,2010-08-18 00:15:00
"597",2010,231,21.9989583333333,2010-08-19 00:15:00
"598",2010,232,19.7291666666667,2010-08-20 00:15:00
"599",2010,233,17.6,2010-08-21 00:15:00
"600",2010,234,17.4135416666667,2010-08-22 00:15:00
"601",2010,235,15.378125,2010-08-23 00:15:00
"602",2010,236,16.2979166666667,2010-08-24 00:15:00
"603",2010,237,16.0552083333333,2010-08-25 00:15:00
"604",2010,238,18.9770833333333,2010-08-26 00:15:00
"605",2010,239,16.0958333333333,2010-08-27 00:15:00
"606",2010,240,17.8229166666667,2010-08-28 00:15:00
"607",2010,241,22.2697916666667,2010-08-29 00:15:00
"608",2010,242,23.1489583333333,2010-08-30 00:15:00
"609",2010,243,25.246875,2010-08-31 00:15:00
"610",2010,244,25.2166666666667,2010-09-01 00:15:00
"611",2010,245,25.5427083333333,2010-09-02 00:15:00
"612",2010,246,23.1052083333333,2010-09-03 00:15:00
"613",2010,247,19.8,2010-09-04 00:15:00
"614",2010,248,14.49375,2010-09-05 00:15:00
"615",2010,249,16.5895833333333,2010-09-06 00:15:00
"616",2010,250,21.0083333333333,2010-09-07 00:15:00
"617",2010,251,19.4875,2010-09-08 00:15:00
"618",2010,252,14.1416666666667,2010-09-09 00:15:00
"619",2010,253,13.0916666666667,2010-09-10 00:15:00
"620",2010,254,15.7104166666667,2010-09-11 00:15:00
"621",2010,255,12.8145833333333,2010-09-12 00:15:00
"622",2010,256,13.5833333333333,2010-09-13 00:15:00
"623",2010,257,14.6916666666667,2010-09-14 00:15:00
"624",2010,258,11.7270833333333,2010-09-15 00:15:00
"625",2010,259,13.078125,2010-09-16 00:15:00
"626",2010,260,15.1677083333333,2010-09-17 00:15:00
"627",2010,261,13.7979166666667,2010-09-18 00:15:00
"628",2010,262,16.1125,2010-09-19 00:15:00
"629",2010,263,13.0635416666667,2010-09-20 00:15:00
"630",2010,264,13.1770833333333,2010-09-21 00:15:00
"631",2010,265,19.8166666666667,2010-09-22 00:15:00
"632",2010,266,17.878125,2010-09-23 00:15:00
"633",2010,267,19.9020833333333,2010-09-24 00:15:00
"634",2010,268,21.040625,2010-09-25 00:15:00
"635",2010,269,13.996875,2010-09-26 00:15:00
"636",2010,270,12.6010416666667,2010-09-27 00:15:00
"637",2010,271,19.5010416666667,2010-09-28 00:15:00
"638",2010,272,19.9489583333333,2010-09-29 00:15:00
"639",2010,273,20.1052083333333,2010-09-30 00:15:00
"640",2010,274,15.9885416666667,2010-10-01 00:15:00
"641",2010,275,10.525,2010-10-02 00:15:00
"642",2010,276,8.47395833333333,2010-10-03 00:15:00
"643",2010,277,10.1979166666667,2010-10-04 00:15:00
"644",2010,278,10.9020833333333,2010-10-05 00:15:00
"645",2010,279,10.1739583333333,2010-10-06 00:15:00
"646",2010,280,10.728125,2010-10-07 00:15:00
"647",2010,281,12.9864583333333,2010-10-08 00:15:00
"648",2010,282,10.3697916666667,2010-10-09 00:15:00
"649",2010,283,8.946875,2010-10-10 00:15:00
"650",2010,284,11.8572916666667,2010-10-11 00:15:00
"651",2010,285,9.37916666666667,2010-10-12 00:15:00
"652",2010,286,7.90104166666667,2010-10-13 00:15:00
"653",2010,287,8.89375,2010-10-14 00:15:00
"654",2010,288,5.278125,2010-10-15 00:15:00
"655",2010,289,6.575,2010-10-16 00:15:00
"656",2010,290,7.97083333333333,2010-10-17 00:15:00
"657",2010,291,6.70842105263158,2010-10-18 00:15:00
"658",2010,292,5.34895833333333,2010-10-19 00:15:00
"659",2010,293,7.58645833333333,2010-10-20 00:15:00
"660",2010,294,6.203125,2010-10-21 00:15:00
"661",2010,295,2.59479166666667,2010-10-22 00:15:00
"662",2010,296,5.771875,2010-10-23 00:15:00
"663",2010,297,6.73333333333333,2010-10-24 00:15:00
"664",2010,298,11.6916666666667,2010-10-25 00:15:00
"665",2010,299,18.0958333333333,2010-10-26 00:15:00
"666",2010,300,18.2885416666667,2010-10-27 00:15:00
"667",2010,301,14.21875,2010-10-28 00:15:00
"668",2010,302,6.09375,2010-10-29 00:15:00
"669",2010,303,5.78229166666667,2010-10-30 00:15:00
"670",2010,304,4.74166666666667,2010-10-31 00:15:00
"671",2010,305,1.75208333333333,2010-11-01 00:15:00
"672",2010,306,2.37604166666667,2010-11-02 00:15:00
"673",2010,307,1.59479166666667,2010-11-03 00:15:00
"674",2010,308,5.05729166666667,2010-11-04 00:15:00
"675",2010,309,5.75208333333333,2010-11-05 00:15:00
"676",2010,310,3.01458333333333,2010-11-06 00:15:00
"677",2010,311,1.51041666666667,2010-11-07 00:15:00
"678",2010,312,1.04479166666667,2010-11-08 00:15:00
"679",2010,313,5.053125,2010-11-09 00:15:00
"680",2010,314,5.69791666666667,2010-11-10 00:15:00
"681",2010,315,5.04270833333333,2010-11-11 00:15:00
"682",2010,316,7.73229166666667,2010-11-12 00:15:00
"683",2010,317,8.76875,2010-11-13 00:15:00
"684",2010,318,6.55,2010-11-14 00:15:00
"685",2010,319,6.41041666666667,2010-11-15 00:15:00
"686",2010,320,7.34375,2010-11-16 00:15:00
"687",2010,321,8.96041666666667,2010-11-17 00:15:00
"688",2010,322,4.71041666666667,2010-11-18 00:15:00
"689",2010,323,-0.0885416666666667,2010-11-19 00:15:00
"690",2010,324,2.94479166666667,2010-11-20 00:15:00
"691",2010,325,-0.559375,2010-11-21 00:15:00
"692",2010,326,5.86875,2010-11-22 00:15:00
"693",2010,327,10.1708333333333,2010-11-23 00:15:00
"694",2010,328,2.31354166666667,2010-11-24 00:15:00
"695",2010,329,-1.58333333333333,2010-11-25 00:15:00
"696",2010,330,0.4625,2010-11-26 00:15:00
"697",2010,331,-1.27916666666667,2010-11-27 00:15:00
"698",2010,332,-1.45104166666667,2010-11-28 00:15:00
"699",2010,333,0.09375,2010-11-29 00:15:00
"700",2010,334,3.48229166666667,2010-11-30 00:15:00
"701",2010,335,7.74375,2010-12-01 00:15:00
"702",2010,336,-0.286458333333333,2010-12-02 00:15:00
"703",2010,337,-1.340625,2010-12-03 00:15:00
"704",2010,338,-1.57916666666667,2010-12-04 00:15:00
"705",2010,339,-4.23645833333333,2010-12-05 00:15:00
"706",2010,340,-5.571875,2010-12-06 00:15:00
"707",2010,341,-4.48541666666667,2010-12-07 00:15:00
"708",2010,342,-6.07083333333333,2010-12-08 00:15:00
"709",2010,343,-9.76770833333333,2010-12-09 00:15:00
"710",2010,344,-10.0770833333333,2010-12-10 00:15:00
"711",2010,345,-1.878125,2010-12-11 00:15:00
"712",2010,346,5.14791666666667,2010-12-12 00:15:00
"713",2010,347,5.00625,2010-12-13 00:15:00
"714",2010,348,-9.1625,2010-12-14 00:15:00
"715",2010,349,-11.4322916666667,2010-12-15 00:15:00
"716",2010,350,-7.58958333333333,2010-12-16 00:15:00
"717",2010,351,-6.76354166666667,2010-12-17 00:15:00
"718",2010,352,-3.78541666666667,2010-12-18 00:15:00
"719",2010,353,-4.140625,2010-12-19 00:15:00
"720",2010,354,-6.51145833333333,2010-12-20 00:15:00
"721",2010,355,-3.16666666666667,2010-12-21 00:15:00
"722",2010,356,-1.8375,2010-12-22 00:15:00
"723",2010,357,-2.62604166666667,2010-12-23 00:15:00
"724",2010,358,-4.13229166666667,2010-12-24 00:15:00
"725",2010,359,-7.02291666666667,2010-12-25 00:15:00
"726",2010,360,-6.78645833333333,2010-12-26 00:15:00
"727",2010,361,-8.74375,2010-12-27 00:15:00
"728",2010,362,-6.48125,2010-12-28 00:15:00
"729",2010,363,-2.26666666666667,2010-12-29 00:15:00
"730",2010,364,-2.23541666666667,2010-12-30 00:15:00
"731",2010,365,2.01979166666667,2010-01-01 00:00:00
"732",2011,1,6.95,2011-01-01 00:15:00
"733",2011,2,4.38333333333333,2011-01-02 00:15:00
"734",2011,3,-4.11458333333333,2011-01-03 00:15:00
"735",2011,4,-4.31041666666667,2011-01-04 00:15:00
"736",2011,5,-4.04791666666667,2011-01-05 00:15:00
"737",2011,6,-7.496875,2011-01-06 00:15:00
"738",2011,7,-5.88229166666667,2011-01-07 00:15:00
"739",2011,8,-5.36770833333333,2011-01-08 00:15:00
"740",2011,9,-5.46875,2011-01-09 00:15:00
"741",2011,10,-6.15833333333333,2011-01-10 00:15:00
"742",2011,11,-7.003125,2011-01-11 00:15:00
"743",2011,12,-6.09270833333333,2011-01-12 00:15:00
"744",2011,13,-7.56979166666667,2011-01-13 00:15:00
"745",2011,14,-11.3322916666667,2011-01-14 00:15:00
"746",2011,15,-9.24479166666667,2011-01-15 00:15:00
"747",2011,16,-5.86875,2011-01-16 00:15:00
"748",2011,17,-12.796875,2011-01-17 00:15:00
"749",2011,18,-5.496875,2011-01-18 00:15:00
"750",2011,19,-1.415625,2011-01-19 00:15:00
"751",2011,20,-6.95833333333333,2011-01-20 00:15:00
"752",2011,21,-7.96354166666667,2011-01-21 00:15:00
"753",2011,22,-11.5020833333333,2011-01-22 00:15:00
"754",2011,23,-13.7041666666667,2011-01-23 00:15:00
"755",2011,24,-19.0572916666667,2011-01-24 00:15:00
"756",2011,25,-9.096875,2011-01-25 00:15:00
"757",2011,26,-5.34583333333333,2011-01-26 00:15:00
"758",2011,27,-5.090625,2011-01-27 00:15:00
"759",2011,28,-5.65625,2011-01-28 00:15:00
"760",2011,29,-3.865625,2011-01-29 00:15:00
"761",2011,30,-5.71458333333333,2011-01-30 00:15:00
"762",2011,31,-9.73229166666667,2011-01-31 00:15:00
"763",2011,32,-10.1385416666667,2011-02-01 00:15:00
"764",2011,33,-7.57916666666667,2011-02-02 00:15:00
"765",2011,34,-8.625,2011-02-03 00:15:00
"766",2011,35,-6.53020833333333,2011-02-04 00:15:00
"767",2011,36,-2.97083333333333,2011-02-05 00:15:00
"768",2011,37,-0.0989583333333333,2011-02-06 00:15:00
"769",2011,38,-0.835416666666667,2011-02-07 00:15:00
"770",2011,39,-4.29375,2011-02-08 00:15:00
"771",2011,40,-9.44895833333333,2011-02-09 00:15:00
"772",2011,41,-9.2625,2011-02-10 00:15:00
"773",2011,42,-10.2947916666667,2011-02-11 00:15:00
"774",2011,43,-4.23645833333333,2011-02-12 00:15:00
"775",2011,44,-4.253125,2011-02-13 00:15:00
"776",2011,45,4.04583333333333,2011-02-14 00:15:00
"777",2011,46,-7.76875,2011-02-15 00:15:00
"778",2011,47,-3.96458333333333,2011-02-16 00:15:00
"779",2011,48,6.178125,2011-02-17 00:15:00
"780",2011,49,9.04166666666667,2011-02-18 00:15:00
"781",2011,50,-4.12916666666667,2011-02-19 00:15:00
"782",2011,51,-7.49479166666667,2011-02-20 00:15:00
"783",2011,52,-8.09166666666667,2011-02-21 00:15:00
"784",2011,53,-8.82916666666667,2011-02-22 00:15:00
"785",2011,54,-5.29270833333333,2011-02-23 00:15:00
"786",2011,55,-2.0625,2011-02-24 00:15:00
"787",2011,56,-1.34895833333333,2011-02-25 00:15:00
"788",2011,57,-4.040625,2011-02-26 00:15:00
"789",2011,58,-4.24583333333333,2011-02-27 00:15:00
"790",2011,59,-1.64583333333333,2011-02-28 00:15:00
"791",2011,60,-2.659375,2011-03-01 00:15:00
"792",2011,61,-2.08854166666667,2011-03-02 00:15:00
"793",2011,62,-10.2302083333333,2011-03-03 00:15:00
"794",2011,63,-5.184375,2011-03-04 00:15:00
"795",2011,64,4.58854166666667,2011-03-05 00:15:00
"796",2011,65,7.4875,2011-03-06 00:15:00
"797",2011,66,-1.81145833333333,2011-03-07 00:15:00
"798",2011,67,-2.596875,2011-03-08 00:15:00
"799",2011,68,-2.13541666666667,2011-03-09 00:15:00
"800",2011,69,0.615625,2011-03-10 00:15:00
"801",2011,70,5.61041666666667,2011-03-11 00:15:00
"802",2011,71,2.18854166666667,2011-03-12 00:15:00
"803",2011,72,2.43369565217391,2011-03-13 00:15:00
"804",2011,73,0.117708333333333,2011-03-14 00:15:00
"805",2011,74,-0.123958333333333,2011-03-15 00:15:00
"806",2011,75,0.920833333333333,2011-03-16 00:15:00
"807",2011,76,7.04270833333333,2011-03-17 00:15:00
"808",2011,77,10.4625,2011-03-18 00:15:00
"809",2011,78,2.58333333333333,2011-03-19 00:15:00
"810",2011,79,-0.0322916666666667,2011-03-20 00:15:00
"811",2011,80,-0.64375,2011-03-21 00:15:00
"812",2011,81,0.01875,2011-03-22 00:15:00
"813",2011,82,-2.071875,2011-03-23 00:15:00
"814",2011,83,-0.919791666666667,2011-03-24 00:15:00
"815",2011,84,-2.42916666666667,2011-03-25 00:15:00
"816",2011,85,-3.996875,2011-03-26 00:15:00
"817",2011,86,-2.65520833333333,2011-03-27 00:15:00
"818",2011,87,-1.003125,2011-03-28 00:15:00
"819",2011,88,-0.20625,2011-03-29 00:15:00
"820",2011,89,3.12604166666667,2011-03-30 00:15:00
"821",2011,90,1.99583333333333,2011-03-31 00:15:00
"822",2011,91,-0.183333333333333,2011-04-01 00:15:00
"823",2011,92,2.63645833333333,2011-04-02 00:15:00
"824",2011,93,4.00104166666667,2011-04-03 00:15:00
"825",2011,94,4.11979166666667,2011-04-04 00:15:00
"826",2011,95,5.57083333333333,2011-04-05 00:15:00
"827",2011,96,2.55104166666667,2011-04-06 00:15:00
"828",2011,97,3.50729166666667,2011-04-07 00:15:00
"829",2011,98,4.35833333333333,2011-04-08 00:15:00
"830",2011,99,7.4,2011-04-09 00:15:00
"831",2011,100,9.18229166666667,2011-04-10 00:15:00
"832",2011,101,13.6447916666667,2011-04-11 00:15:00
"833",2011,102,12.0864583333333,2011-04-12 00:15:00
"834",2011,103,4.77604166666667,2011-04-13 00:15:00
"835",2011,104,8.41458333333333,2011-04-14 00:15:00
"836",2011,105,4.659375,2011-04-15 00:15:00
"837",2011,106,1.98958333333333,2011-04-16 00:15:00
"838",2011,107,8.171875,2011-04-17 00:15:00
"839",2011,108,7.20729166666667,2011-04-18 00:15:00
"840",2011,109,5.15625,2011-04-19 00:15:00
"841",2011,110,4.5125,2011-04-20 00:15:00
"842",2011,111,4.284375,2011-04-21 00:15:00
"843",2011,112,4.921875,2011-04-22 00:15:00
"844",2011,113,4.83541666666667,2011-04-23 00:15:00
"845",2011,114,13.2375,2011-04-24 00:15:00
"846",2011,115,11.2614583333333,2011-04-25 00:15:00
"847",2011,116,15.1333333333333,2011-04-26 00:15:00
"848",2011,117,18.7739583333333,2011-04-27 00:15:00
"849",2011,118,17.0208333333333,2011-04-28 00:15:00
"850",2011,119,13.2489583333333,2011-04-29 00:15:00
"851",2011,120,10.4708333333333,2011-04-30 00:15:00
"852",2011,121,11.3166666666667,2011-05-01 00:15:00
"853",2011,122,10.8666666666667,2011-05-02 00:15:00
"854",2011,123,16.1166666666667,2011-05-03 00:15:00
"855",2011,124,10.1302083333333,2011-05-04 00:15:00
"856",2011,125,6.05104166666667,2011-05-05 00:15:00
"857",2011,126,11.6916666666667,2011-05-06 00:15:00
"858",2011,127,13.315625,2011-05-07 00:15:00
"859",2011,128,11.7885416666667,2011-05-08 00:15:00
"860",2011,129,13.253125,2011-05-09 00:15:00
"861",2011,130,11.5947916666667,2011-05-10 00:15:00
"862",2011,131,11.2947916666667,2011-05-11 00:15:00
"863",2011,132,12.5958333333333,2011-05-12 00:15:00
"864",2011,133,14.1375,2011-05-13 00:15:00
"865",2011,134,12.928125,2011-05-14 00:15:00
"866",2011,135,11.86875,2011-05-15 00:15:00
"867",2011,136,8.5875,2011-05-16 00:15:00
"868",2011,137,8.44166666666667,2011-05-17 00:15:00
"869",2011,138,10.5677083333333,2011-05-18 00:15:00
"870",2011,139,13.4416666666667,2011-05-19 00:15:00
"871",2011,140,14.8479166666667,2011-05-20 00:15:00
"872",2011,141,15.3947916666667,2011-05-21 00:15:00
"873",2011,142,11.21875,2011-05-22 00:15:00
"874",2011,143,11.9416666666667,2011-05-23 00:15:00
"875",2011,144,18.3666666666667,2011-05-24 00:15:00
"876",2011,145,18.5229166666667,2011-05-25 00:15:00
"877",2011,146,19.953125,2011-05-26 00:15:00
"878",2011,147,22.5864583333333,2011-05-27 00:15:00
"879",2011,148,20.4572916666667,2011-05-28 00:15:00
"880",2011,149,21.6489583333333,2011-05-29 00:15:00
"881",2011,150,22.3958333333333,2011-05-30 00:15:00
"882",2011,151,22.5520833333333,2011-05-31 00:15:00
"883",2011,152,20.7760416666667,2011-06-01 00:15:00
"884",2011,153,13.6677083333333,2011-06-02 00:15:00
"885",2011,154,12.4854166666667,2011-06-03 00:15:00
"886",2011,155,13.9229166666667,2011-06-04 00:15:00
"887",2011,156,14.4635416666667,2011-06-05 00:15:00
"888",2011,157,18.83125,2011-06-06 00:15:00
"889",2011,158,21.5802083333333,2011-06-07 00:15:00
"890",2011,159,23.8375,2011-06-08 00:15:00
"891",2011,160,20.3302083333333,2011-06-09 00:15:00
"892",2011,161,19.8239583333333,2011-06-10 00:15:00
"893",2011,162,12.525,2011-06-11 00:15:00
"894",2011,163,10.8479166666667,2011-06-12 00:15:00
"895",2011,164,14.7989583333333,2011-06-13 00:15:00
"896",2011,165,11.8197916666667,2011-06-14 00:15:00
"897",2011,166,16.2020833333333,2011-06-15 00:15:00
"898",2011,167,19.4947916666667,2011-06-16 00:15:00
"899",2011,168,17.165625,2011-06-17 00:15:00
"900",2011,169,19.5895833333333,2011-06-18 00:15:00
"901",2011,170,17.30625,2011-06-19 00:15:00
"902",2011,171,18.1802083333333,2011-06-20 00:15:00
"903",2011,172,20.2395833333333,2011-06-21 00:15:00
"904",2011,173,17.5625,2011-06-22 00:15:00
"905",2011,174,15.79375,2011-06-23 00:15:00
"906",2011,175,12.7541666666667,2011-06-24 00:15:00
"907",2011,176,15.190625,2011-06-25 00:15:00
"908",2011,177,18.7520833333333,2011-06-26 00:15:00
"909",2011,178,20.634375,2011-06-27 00:15:00
"910",2011,179,21.6135416666667,2011-06-28 00:15:00
"911",2011,180,19.56875,2011-06-29 00:15:00
"912",2011,181,18.25,2011-06-30 00:15:00
"913",2011,182,18.0666666666667,2011-07-01 00:15:00
"914",2011,183,20.7302083333333,2011-07-02 00:15:00
"915",2011,184,19.8104166666667,2011-07-03 00:15:00
"916",2011,185,22.3833333333333,2011-07-04 00:15:00
"917",2011,186,22.7791666666667,2011-07-05 00:15:00
"918",2011,187,22.3416666666667,2011-07-06 00:15:00
"919",2011,188,20.8760416666667,2011-07-07 00:15:00
"920",2011,189,19.3416666666667,2011-07-08 00:15:00
"921",2011,190,20.61875,2011-07-09 00:15:00
"922",2011,191,20.4197916666667,2011-07-10 00:15:00
"923",2011,192,24.3229166666667,2011-07-11 00:15:00
"924",2011,193,25.1916666666667,2011-07-12 00:15:00
"925",2011,194,20.3510416666667,2011-07-13 00:15:00
"926",2011,195,18.1979166666667,2011-07-14 00:15:00
"927",2011,196,20.20625,2011-07-15 00:15:00
"928",2011,197,21.7375,2011-07-16 00:15:00
"929",2011,198,23.8760416666667,2011-07-17 00:15:00
"930",2011,199,22.3145833333333,2011-07-18 00:15:00
"931",2011,200,22.190625,2011-07-19 00:15:00
"932",2011,201,22.9614583333333,2011-07-20 00:15:00
"933",2011,202,25.859375,2011-07-21 00:15:00
"934",2011,203,28.246875,2011-07-22 00:15:00
"935",2011,204,24.7770833333333,2011-07-23 00:15:00
"936",2011,205,23.0822916666667,2011-07-24 00:15:00
"937",2011,206,17.496875,2011-07-25 00:15:00
"938",2011,207,18.6322916666667,2011-07-26 00:15:00
"939",2011,208,19.3885416666667,2011-07-27 00:15:00
"940",2011,209,20.7708333333333,2011-07-28 00:15:00
"941",2011,210,20.79375,2011-07-29 00:15:00
"942",2011,211,22.1895833333333,2011-07-30 00:15:00
"943",2011,212,21.8291666666667,2011-07-31 00:15:00
"944",2011,213,21.4208333333333,2011-08-01 00:15:00
"945",2011,214,20.6520833333333,2011-08-02 00:15:00
"946",2011,215,19.3729166666667,2011-08-03 00:15:00
"947",2011,216,20.2729166666667,2011-08-04 00:15:00
"948",2011,217,20.8635416666667,2011-08-05 00:15:00
"949",2011,218,21.8135416666667,2011-08-06 00:15:00
"950",2011,219,22.6552083333333,2011-08-07 00:15:00
"951",2011,220,22.465625,2011-08-08 00:15:00
"952",2011,221,20.3197916666667,2011-08-09 00:15:00
"953",2011,222,20.35625,2011-08-10 00:15:00
"954",2011,223,18.278125,2011-08-11 00:15:00
"955",2011,224,18.0427083333333,2011-08-12 00:15:00
"956",2011,225,20.3145833333333,2011-08-13 00:15:00
"957",2011,226,18.0208333333333,2011-08-14 00:15:00
"958",2011,227,16.703125,2011-08-15 00:15:00
"959",2011,228,15.9427083333333,2011-08-16 00:15:00
"960",2011,229,19.5614583333333,2011-08-17 00:15:00
"961",2011,230,21.4645833333333,2011-08-18 00:15:00
"962",2011,231,21.640625,2011-08-19 00:15:00
"963",2011,232,21.303125,2011-08-20 00:15:00
"964",2011,233,20.6625,2011-08-21 00:15:00
"965",2011,234,17.7614583333333,2011-08-22 00:15:00
"966",2011,235,15.7479166666667,2011-08-23 00:15:00
"967",2011,236,18.8677083333333,2011-08-24 00:15:00
"968",2011,237,20.215625,2011-08-25 00:15:00
"969",2011,238,20.76875,2011-08-26 00:15:00
"970",2011,239,20.2125,2011-08-27 00:15:00
"971",2011,240,19.0802083333333,2011-08-28 00:15:00
"972",2011,241,16.2083333333333,2011-08-29 00:15:00
"973",2011,242,17.5729166666667,2011-08-30 00:15:00
"974",2011,243,19.4072916666667,2011-08-31 00:15:00
"975",2011,244,18.8677083333333,2011-09-01 00:15:00
"976",2011,245,18.115625,2011-09-02 00:15:00
"977",2011,246,20.4583333333333,2011-09-03 00:15:00
"978",2011,247,21.60625,2011-09-04 00:15:00
"979",2011,248,21.1895833333333,2011-09-05 00:15:00
"980",2011,249,14.9635416666667,2011-09-06 00:15:00
"981",2011,250,13.4760416666667,2011-09-07 00:15:00
"982",2011,251,15.8635416666667,2011-09-08 00:15:00
"983",2011,252,18.7260416666667,2011-09-09 00:15:00
"984",2011,253,16.8166666666667,2011-09-10 00:15:00
"985",2011,254,14.8958333333333,2011-09-11 00:15:00
"986",2011,255,18.5145833333333,2011-09-12 00:15:00
"987",2011,256,20.5125,2011-09-13 00:15:00
"988",2011,257,20.084375,2011-09-14 00:15:00
"989",2011,258,14.959375,2011-09-15 00:15:00
"990",2011,259,8.73854166666667,2011-09-16 00:15:00
